,id,date_of_receipt,receipt_number,remarks,units,brand,category,brand_model,status,img,file_exists,file_name,file_size_MB,processed_data,m_receipt_date,m_receipt_number,m_brand_model,m_brand,receipt_type
473,651017,7/1/24,524002606,Approved,1,Ray-Ban,Optical,RX7140,1,Receipt/2024/zdbawva9lw.jpg,Yes,zdbawva9lw.jpg,5.275752,"{'m_receipt_date': ['2024-07-01', '2024-07-01'], 'm_receipt_number': ['OR-U0524002606', 'OR-U0524002606'], 'm_brand_model': ['RAY BAN 0RX7140', '0RX7140'], 'm_brand': ['RAY BAN 0RX7140'], 'id': 651017, 'receipt_type': 'Printed'}","['2024-07-01', '2024-07-01']","['OR-U0524002606', 'OR-U0524002606']","['RAY BAN 0RX7140', '0RX7140']",['RAY BAN 0RX7140'],Printed
474,651016,7/1/24,524002601,Approved,1,Michael Kors,Optical,MK3081D,1,Receipt/2024/tqrj1iewyi.jpg,Yes,tqrj1iewyi.jpg,5.089913,"{'m_receipt_date': ['2024-07-01', '2024-07-01'], 'm_receipt_number': ['OR-U0524002601', 'OR-U0524002601'], 'm_brand_model': ['0MK3081D 1108 56', '0MK3081D'], 'm_brand': ['MICHAEL KORS'], 'id': 651016, 'receipt_type': 'Printed'}","['2024-07-01', '2024-07-01']","['OR-U0524002601', 'OR-U0524002601']","['0MK3081D 1108 56', '0MK3081D']",['MICHAEL KORS'],Printed
475,651015,7/1/24,524002600,Approved,1,Oakley,Optical,OX8145D,1,Receipt/2024/8o9jt2zlcn.jpg,Yes,8o9jt2zlcn.jpg,5.045343,"{'m_receipt_date': ['2024-07-01', '2024-07-01'], 'm_receipt_number': ['OR-U0524002600', 'OR-U0524002600'], 'm_brand_model': ['0OX8145D 0156', '0OX8145D'], 'm_brand': ['OAKLEY INGRESS', 'OAKLEY'], 'id': 651015, 'receipt_type': 'Printed'}","['2024-07-01', '2024-07-01']","['OR-U0524002600', 'OR-U0524002600']","['0OX8145D 0156', '0OX8145D']","['OAKLEY INGRESS', 'OAKLEY']",Printed
476,651010,6/25/24,1048,Approved,1,Scuderia Ferrari,Sunglasses,FZ6003,1,Receipt/2024/jpeg_20240706_200357_NG2Hg1E.jpg,Yes,jpeg_20240706_200357_NG2Hg1E.jpg,0.545261,"{'m_receipt_date': ['2024-06-25', '2024-06-25'], 'm_receipt_number': ['OR-U0724001048', 'OR-U0724001048'], 'm_brand_model': ['0FZ6003U 505/25 59', '0FZ6003U'], 'm_brand': ['SCUDERIA FERRARI'], 'id': 651010, 'receipt_type': 'Printed'}","['2024-06-25', '2024-06-25']","['OR-U0724001048', 'OR-U0724001048']","['0FZ6003U 505/25 59', '0FZ6003U']",['SCUDERIA FERRARI'],Printed
477,651009,6/27/24,1055,Approved,1,Vogue Eyewear,Optical,VO4306,1,Receipt/2024/jpeg_20240706_200714.jpg,Yes,jpeg_20240706_200714.jpg,0.517956,"{'m_receipt_date': ['2024-06-27', '2024-06-27'], 'm_receipt_number': ['OR-U0724001055', 'OR-U0724001055'], 'm_brand_model': ['VOGUE 0VO4306 5074', '0VO4306'], 'm_brand': [], 'id': 651009, 'receipt_type': 'Printed'}","['2024-06-27', '2024-06-27']","['OR-U0724001055', 'OR-U0724001055']","['VOGUE 0VO4306 5074', '0VO4306']",[],Printed
478,651007,5/31/24,912,Approved,1,Coach,Optical,HC5153,1,Receipt/2024/jpeg_20240706_200537.jpg,Yes,jpeg_20240706_200537.jpg,0.537286,"{'m_receipt_date': ['2024-05-31', '2024-05-31'], 'm_receipt_number': ['OR-U0724000912', 'OR-U0724000912'], 'm_brand_model': ['COACH OHC5153TD', 'OHC5153TD'], 'm_brand': ['COACH OHC5153TD', 'COACH'], 'id': 651007, 'receipt_type': 'Printed'}","['2024-05-31', '2024-05-31']","['OR-U0724000912', 'OR-U0724000912']","['COACH OHC5153TD', 'OHC5153TD']","['COACH OHC5153TD', 'COACH']",Printed
479,651006,6/25/24,1048,Approved,1,Emporio Armani,Sunglasses,EA4226,1,Receipt/2024/jpeg_20240706_200357.jpg,Yes,jpeg_20240706_200357.jpg,0.545261,"{'m_receipt_date': ['2024-06-25', '2024-06-25'], 'm_receipt_number': ['OR-U0724001048', 'OR-U0724001048'], 'm_brand_model': ['0EA4226D 60398055', '0EA4226D'], 'm_brand': ['EMPORIO ARMANI'], 'id': 651006, 'receipt_type': 'Printed'}","['2024-06-25', '2024-06-25']","['OR-U0724001048', 'OR-U0724001048']","['0EA4226D 60398055', '0EA4226D']",['EMPORIO ARMANI'],Printed
480,651001,7/1/24,2598,Approved,1,Emporio Armani,Optical,EA1146D 3014,1,Receipt/2024/325hs70owb.jpg,Yes,325hs70owb.jpg,11.556483,"{'m_receipt_date': ['2024-07-01', '2024-07-01'], 'm_receipt_number': ['OR-U0524002598', 'OR-U0524002598'], 'm_brand_model': ['0EA1146D 301456'], 'm_brand': ['EMPORIO ARMANI'], 'id': 651001, 'receipt_type': 'Printed'}","['2024-07-01', '2024-07-01']","['OR-U0524002598', 'OR-U0524002598']",['0EA1146D 301456'],['EMPORIO ARMANI'],Printed
481,650991,5/11/24,Vst24152,Approved,1,Ray-Ban,Sunglasses,Rb3528V col 3118,1,Receipt/2024/20240706_172617.jpg,Yes,20240706_172617.jpg,0.156463,"{'m_receipt_date': ['May 11, 2024', 'May 11, 2024'], 'm_receipt_number': ['Sales No. : VST24-152-DM', 'VST24-152-DM'], 'm_brand_model': [], 'm_brand': ['RAY BAN RB3582V 3118 49/20'], 'id': 650991, 'receipt_type': 'Printed'}","['May 11, 2024', 'May 11, 2024']","['Sales No. : VST24-152-DM', 'VST24-152-DM']",[],['RAY BAN RB3582V 3118 49/20'],Printed
482,650990,5/8/24,vst24151,Approved,1,Ray-Ban,Optical,Rb6503D col 2509,1,Receipt/2024/20240706_172421.jpg,Yes,20240706_172421.jpg,0.158274,"{'m_receipt_date': ['May 08, 2024', 'May 08, 2024'], 'm_receipt_number': ['Sales No. : VST24-151-DM', 'VST24-151-DM'], 'm_brand_model': [], 'm_brand': ['RAY BAN RB6503D 2509'], 'id': 650990, 'receipt_type': 'Printed'}","['May 08, 2024', 'May 08, 2024']","['Sales No. : VST24-151-DM', 'VST24-151-DM']",[],['RAY BAN RB6503D 2509'],Printed
483,650988,5/5/24,Vst24150,Approved,1,Ray-Ban,Sunglasses,Rb4379D col 659811,1,Receipt/2024/20240706_172254.jpg,Yes,20240706_172254.jpg,0.145552,"{'m_receipt_date': ['May', 'May 05, 2024', 'May 05, 2024'], 'm_receipt_number': ['Sales No. : VST24-150-DM', 'VST24-150-DM'], 'm_brand_model': [], 'm_brand': ['RAY BAN SG'], 'id': 650988, 'receipt_type': 'Printed'}","['May', 'May 05, 2024', 'May 05, 2024']","['Sales No. : VST24-150-DM', 'VST24-150-DM']",[],['RAY BAN SG'],Printed
484,650986,5/5/24,vst24173,Approved,1,Emporio Armani,Optical,EA1150 col 3268,1,Receipt/2024/20240706_172032.jpg,Yes,20240706_172032.jpg,0.156153,"{'m_receipt_date': ['May', 'May 05, 2024', 'May 05, 2024'], 'm_receipt_number': ['Sales No. : VST24-173-DM', 'VST24-173-DM'], 'm_brand_model': [], 'm_brand': ['EMPORIO ARMANI EA1150 3268'], 'id': 650986, 'receipt_type': 'Printed'}","['May', 'May 05, 2024', 'May 05, 2024']","['Sales No. : VST24-173-DM', 'VST24-173-DM']",[],['EMPORIO ARMANI EA1150 3268'],Printed
485,650985,7/6/24,5673,Approved,1,Ray-Ban,Sunglasses,2210F,1,Receipt/2024/qwpahof9jg.jpg,Yes,qwpahof9jg.jpg,5.263908,"{'m_receipt_date': ['6/7/24', '6/7/24', '6/7/24'], 'm_receipt_number': ['NO: 5673', '5673'], 'm_brand_model': [], 'm_brand': [], 'id': 650985, 'receipt_type': 'Handwritten'}","['6/7/24', '6/7/24', '6/7/24']","['NO: 5673', '5673']",[],[],Handwritten
486,650984,5/21/24,vst24171,Approved,1,Emporio Armani,Optical,Ea1158D col 3002,1,Receipt/2024/20240706_171906.jpg,Yes,20240706_171906.jpg,0.276332,"{'m_receipt_date': ['May 21, 2024', 'May 21, 2024'], 'm_receipt_number': ['Sales No. : VST24-171-DM', 'VST24-171-DM'], 'm_brand_model': [], 'm_brand': ['EMPORIO ARMANI EA1158D 3002'], 'id': 650984, 'receipt_type': 'Printed'}","['May 21, 2024', 'May 21, 2024']","['Sales No. : VST24-171-DM', 'VST24-171-DM']",[],['EMPORIO ARMANI EA1158D 3002'],Printed
487,650977,7/6/24,29639,Approved,1,Prada,Optical,51,1,Receipt/2024/jpeg_20240706_163523.jpg,Yes,jpeg_20240706_163523.jpg,0.428772,"{'m_receipt_date': [], 'm_receipt_number': ['DELIVERY ORDER No. 29639', '29639'], 'm_brand_model': ['Lens Prada VPR 51 2V.D 56x12x51)', '51', '56x12x51)'], 'm_brand': ['Lens Prada VPR 51 2V.D 56x12x51)', 'Prada'], 'id': 650977, 'receipt_type': 'Handwritten'}",[],"['DELIVERY ORDER No. 29639', '29639']","['Lens Prada VPR 51 2V.D 56x12x51)', '51', '56x12x51)']","['Lens Prada VPR 51 2V.D 56x12x51)', 'Prada']",Handwritten
488,650975,6/28/24,2558,Approved,1,Ray-Ban,Sunglasses,RB3728 003/80,1,Receipt/2024/8ez6wf4m5s.jpg,Yes,8ez6wf4m5s.jpg,11.493379,"{'m_receipt_date': ['2024-06-28', '2024-06-28', '2024-06-28'], 'm_receipt_number': ['OR-U0524002558', 'OR-U0524002558'], 'm_brand_model': [], 'm_brand': ['RAY BAN ORB3728'], 'id': 650975, 'receipt_type': 'Printed'}","['2024-06-28', '2024-06-28', '2024-06-28']","['OR-U0524002558', 'OR-U0524002558']",[],['RAY BAN ORB3728'],Printed
489,650974,6/28/24,2551,Approved,1,Vogue Eyewear,Optical,VO4273 323,1,Receipt/2024/5hrytyhmsb.jpg,Yes,5hrytyhmsb.jpg,10.624127,"{'m_receipt_date': ['2024-06-28', '2024-06-28', '2024-06-28'], 'm_receipt_number': ['OR-U0524002551', 'OR-U0524002551'], 'm_brand_model': [], 'm_brand': [], 'id': 650974, 'receipt_type': 'Printed'}","['2024-06-28', '2024-06-28', '2024-06-28']","['OR-U0524002551', 'OR-U0524002551']",[],[],Printed
490,650971,6/27/24,2537,Approved,1,Armani Exchange,Optical,AX1067 6123,1,Receipt/2024/c4cxk7jg8o.jpg,Yes,c4cxk7jg8o.jpg,11.622174,"{'m_receipt_date': ['2024-06-27', '2024-06-27', '2024-06-27'], 'm_receipt_number': ['OR-U0524002537', 'OR-U0524002537'], 'm_brand_model': ['0AX1067 612354'], 'm_brand': ['ARMANI EXCHANGE'], 'id': 650971, 'receipt_type': 'Printed'}","['2024-06-27', '2024-06-27', '2024-06-27']","['OR-U0524002537', 'OR-U0524002537']",['0AX1067 612354'],['ARMANI EXCHANGE'],Printed
491,650957,6/24/24,2497,Approved,1,Ray-Ban,Optical,RX6518 2620,1,Receipt/2024/mrs0pt5kpq.jpg,Yes,mrs0pt5kpq.jpg,10.531941,"{'m_receipt_date': ['2024-06-24', '2024-06-24', '2024-06-24'], 'm_receipt_number': ['OR-U0524002497', 'OR-U0524002497'], 'm_brand_model': ['RAY BAN ORX6518 2620'], 'm_brand': ['RAY BAN ORX6518 2620'], 'id': 650957, 'receipt_type': 'Printed'}","['2024-06-24', '2024-06-24', '2024-06-24']","['OR-U0524002497', 'OR-U0524002497']",['RAY BAN ORX6518 2620'],['RAY BAN ORX6518 2620'],Printed
492,650944,7/6/24,4507,Approved,1,Ray-Ban,Optical,5406f 2001,1,Receipt/2024/p5y8ivgbpx.jpg,Yes,p5y8ivgbpx.jpg,9.41233,"{'m_receipt_date': ['Saturday, 6 July 2024, 1:16:08 pm', 'Saturday, 6 July 2024, 1:16:08 pm'], 'm_receipt_number': ['OR-POC24004507', 'OR-POC24004507'], 'm_brand_model': ['Frame F0010679, RAY BAN RB5406F 2001 54'], 'm_brand': ['Frame F0010679, RAY BAN RB5406F 2001 54'], 'id': 650944, 'receipt_type': 'Printed'}","['Saturday, 6 July 2024, 1:16:08 pm', 'Saturday, 6 July 2024, 1:16:08 pm']","['OR-POC24004507', 'OR-POC24004507']","['Frame F0010679, RAY BAN RB5406F 2001 54']","['Frame F0010679, RAY BAN RB5406F 2001 54']",Printed
493,650943,7/6/24,29640,Approved,1,Oakley,Optical,8137,1,Receipt/2024/jpeg_20240706_132406.jpg,Yes,jpeg_20240706_132406.jpg,0.277039,"{'m_receipt_date': ['6/7/2024', '6/7/2024', '6/7/2024'], 'm_receipt_number': ['DELIVERY ORDER No. 29640', '29640'], 'm_brand_model': [], 'm_brand': ['e / Contact Lens oakley 4137/0354', 'oakley'], 'id': 650943, 'receipt_type': 'Handwritten'}","['6/7/2024', '6/7/2024', '6/7/2024']","['DELIVERY ORDER No. 29640', '29640']",[],"['e / Contact Lens oakley 4137/0354', 'oakley']",Handwritten
494,650942,7/6/24,29633,Approved,1,Oakley,Optical,8024,1,Receipt/2024/jpeg_20240706_132251.jpg,Yes,jpeg_20240706_132251.jpg,0.440167,"{'m_receipt_date': ['2024-07-06', '2024-07-06', '2024-07-06'], 'm_receipt_number': ['29633', '29633'], 'm_brand_model': ['OAK80240150', 'OAKLEY YOUTH 8024 0150 FULL TURN SATIN BLK (243)', 'OAK80240150', '8024'], 'm_brand': ['OAKLEY YOUTH 8024 0150 FULL TURN SATIN BLK (243)', 'OAKLEY'], 'id': 650942, 'receipt_type': 'Printed'}","['2024-07-06', '2024-07-06', '2024-07-06']","['29633', '29633']","['OAK80240150', 'OAKLEY YOUTH 8024 0150 FULL TURN SATIN BLK (243)', 'OAK80240150', '8024']","['OAKLEY YOUTH 8024 0150 FULL TURN SATIN BLK (243)', 'OAKLEY']",Printed
495,650941,7/6/24,492,Approved,1,Oakley,Sunglasses,OAKLEY KATO 0009455 0249 PRIZM,1,Receipt/2024/img20240706130950.jpg,Yes,img20240706130950.jpg,0.517002,"{'m_receipt_date': ['2024-07-06', '2024-07-06', '2024-07-06', '2024-07-06', '2024-07-06'], 'm_receipt_number': ['OR-U0624000492', '492.00', '492.00', '492.00', 'OR-U0624000492', '492.00', '492.00', '492.00'], 'm_brand_model': [], 'm_brand': ['OAKLEY KATO', 'OAKLEY'], 'id': 650941, 'receipt_type': 'Printed'}","['2024-07-06', '2024-07-06', '2024-07-06', '2024-07-06', '2024-07-06']","['OR-U0624000492', '492.00', '492.00', '492.00', 'OR-U0624000492', '492.00', '492.00', '492.00']",[],"['OAKLEY KATO', 'OAKLEY']",Printed
496,650911,6/9/24,24001205,Approved,1,Ray-Ban,Sunglasses,3588,1,Receipt/2024/1eiks80hod.jpg,Yes,1eiks80hod.jpg,9.420244,"{'m_receipt_date': ['06', 'Sunday, 9 June 2024, 5:52:30 PM', '06', 'Fri'], 'm_receipt_number': ['OR-CCK24001205', 'OR-CCK24001205'], 'm_brand_model': ['SG2367, RAYBAN 3588 9014/M3 55', '3588'], 'm_brand': ['SG2367, RAYBAN 3588 9014/M3 55', 'RAYBAN'], 'id': 650911, 'receipt_type': 'Printed'}","['06', 'Sunday, 9 June 2024, 5:52:30 PM', '06', 'Fri']","['OR-CCK24001205', 'OR-CCK24001205']","['SG2367, RAYBAN 3588 9014/M3 55', '3588']","['SG2367, RAYBAN 3588 9014/M3 55', 'RAYBAN']",Printed
497,650910,5/30/24,24001157,Approved,1,Ray-Ban,Optical,3716VM,1,Receipt/2024/akrt6pxlpj.jpg,Yes,akrt6pxlpj.jpg,9.525346,"{'m_receipt_date': ['Thursday. 30 May 2024, 9:44:53 PM', 'Thursday. 30 May 2024, 9:44:53 PM'], 'm_receipt_number': ['OR-CCK24001157', 'OR-CCK24001157'], 'm_brand_model': ['F19210, RAYBAN 3716VM 314850', '3716VM'], 'm_brand': ['F19210, RAYBAN 3716VM 314850', 'RAYBAN'], 'id': 650910, 'receipt_type': 'Printed'}","['Thursday. 30 May 2024, 9:44:53 PM', 'Thursday. 30 May 2024, 9:44:53 PM']","['OR-CCK24001157', 'OR-CCK24001157']","['F19210, RAYBAN 3716VM 314850', '3716VM']","['F19210, RAYBAN 3716VM 314850', 'RAYBAN']",Printed
498,650909,5/26/24,24001141,Approved,1,Ray-Ban,Sunglasses,3721CH,1,Receipt/2024/kek0zceils.jpg,Yes,kek0zceils.jpg,9.787638,"{'m_receipt_date': ['Sunday, 26 May 2024, 9:16:23 PM'], 'm_receipt_number': ['OR-CCK24001141', 'OR-CCK24001141'], 'm_brand_model': ['SG2358, RAYBAN 3721 CH 187/J059'], 'm_brand': ['SG2358, RAYBAN 3721 CH 187/J059', 'RAYBAN'], 'id': 650909, 'receipt_type': 'Printed'}","['Sunday, 26 May 2024, 9:16:23 PM']","['OR-CCK24001141', 'OR-CCK24001141']","['SG2358, RAYBAN 3721 CH 187/J059']","['SG2358, RAYBAN 3721 CH 187/J059', 'RAYBAN']",Printed
499,650908,5/25/24,24801127,Approved,1,Ray-Ban,Optical,7140,1,Receipt/2024/ikuvgivw86.jpg,Yes,ikuvgivw86.jpg,10.342672,"{'m_receipt_date': ['Saturday. 25 May 2024. 1:55:42 PM', 'Saturday. 25 May 2024. 1:55:42 PM'], 'm_receipt_number': [], 'm_brand_model': ['F19225, RAYBAN 7140812451', '7140812451'], 'm_brand': ['F19225, RAYBAN 7140812451', 'RAYBAN'], 'id': 650908, 'receipt_type': 'Printed'}","['Saturday. 25 May 2024. 1:55:42 PM', 'Saturday. 25 May 2024. 1:55:42 PM']",[],"['F19225, RAYBAN 7140812451', '7140812451']","['F19225, RAYBAN 7140812451', 'RAYBAN']",Printed
500,650907,5/25/24,24001623,Approved,1,Ray-Ban,Optical,8774D,1,Receipt/2024/yzgkxffu6l.jpg,Yes,yzgkxffu6l.jpg,9.714721,"{'m_receipt_date': ['Saturday, 25 May 2024, 1:13:46 PM'], 'm_receipt_number': ['CCK24-001623', 'CCK24-001623'], 'm_brand_model': ['RAYBAN 8774D 1047 55', '8774D'], 'm_brand': ['RAYBAN 8774D 1047 55', 'RAYBAN'], 'id': 650907, 'receipt_type': 'Printed'}","['Saturday, 25 May 2024, 1:13:46 PM']","['CCK24-001623', 'CCK24-001623']","['RAYBAN 8774D 1047 55', '8774D']","['RAYBAN 8774D 1047 55', 'RAYBAN']",Printed
501,650906,5/12/24,24001079,Approved,1,Ray-Ban,Optical,5407D,1,Receipt/2024/aw7wuailt4.jpg,Yes,aw7wuailt4.jpg,9.752496,"{'m_receipt_date': ['Sunday, 12 May 2024, 11:50:42 AM', 'Sunday, 12 May 2024, 11:50:42 AM'], 'm_receipt_number': ['OR-CCK24001079', 'OR-CCK24001079'], 'm_brand_model': ['F20097, RAYBAN 5407D 2012', '5407D 2012'], 'm_brand': ['F20097, RAYBAN 5407D 2012', 'RAYBAN'], 'id': 650906, 'receipt_type': 'Printed'}","['Sunday, 12 May 2024, 11:50:42 AM', 'Sunday, 12 May 2024, 11:50:42 AM']","['OR-CCK24001079', 'OR-CCK24001079']","['F20097, RAYBAN 5407D 2012', '5407D 2012']","['F20097, RAYBAN 5407D 2012', 'RAYBAN']",Printed
502,650905,5/11/24,24001538,Approved,1,Ray-Ban Kids,Sunglasses,9058S,1,Receipt/2024/8ezeo3htdl.jpg,Yes,8ezeo3htdl.jpg,9.303571,"{'m_receipt_date': ['Saturday. 11 May 2024, 8:40:48 PM', 'Saturday. 11 May 2024, 8:40:48 PM'], 'm_receipt_number': ['CCK24-001538', 'CCK24-001538'], 'm_brand_model': ['RAYBAN JUNIOR 9058S 100/71', '9058S'], 'm_brand': ['RAYBAN JUNIOR 9058S 100/71', 'RAYBAN 9070S 7076/80 46', 'RAYBAN', 'RAYBAN'], 'id': 650905, 'receipt_type': 'Printed'}","['Saturday. 11 May 2024, 8:40:48 PM', 'Saturday. 11 May 2024, 8:40:48 PM']","['CCK24-001538', 'CCK24-001538']","['RAYBAN JUNIOR 9058S 100/71', '9058S']","['RAYBAN JUNIOR 9058S 100/71', 'RAYBAN 9070S 7076/80 46', 'RAYBAN', 'RAYBAN']",Printed
503,650904,5/4/24,24001040,Approved,1,Ray-Ban,Optical,5154,1,Receipt/2024/asfmkpkrjg.jpg,Yes,asfmkpkrjg.jpg,9.524419,"{'m_receipt_date': ['Saturday, 4 May 2024. 7:54:19 PM', 'Saturday, 4 May 2024. 7:54:19 PM'], 'm_receipt_number': ['OR-CCK24001040', 'OR-CCK24001040'], 'm_brand_model': ['F17937, RAYBAN 5154 8049', '5154 8049'], 'm_brand': ['F17937, RAYBAN 5154 8049', 'RAYBAN'], 'id': 650904, 'receipt_type': 'Printed'}","['Saturday, 4 May 2024. 7:54:19 PM', 'Saturday, 4 May 2024. 7:54:19 PM']","['OR-CCK24001040', 'OR-CCK24001040']","['F17937, RAYBAN 5154 8049', '5154 8049']","['F17937, RAYBAN 5154 8049', 'RAYBAN']",Printed
504,650903,5/7/24,24001054,Approved,1,Burberry,Optical,1287TD,1,Receipt/2024/qsyxrvb4fo.jpg,Yes,qsyxrvb4fo.jpg,9.999923,"{'m_receipt_date': ['Tuesday, 7 May 2024, 5:40:57 PM'], 'm_receipt_number': ['OR-CCK24001054', 'OR-CCK24001054'], 'm_brand_model': ['Frame F19013, BURBERRY 1287TD 1002 55', '1287TD'], 'm_brand': ['Frame F19013, BURBERRY 1287TD 1002 55', 'BURBERRY'], 'id': 650903, 'receipt_type': 'Printed'}","['Tuesday, 7 May 2024, 5:40:57 PM']","['OR-CCK24001054', 'OR-CCK24001054']","['Frame F19013, BURBERRY 1287TD 1002 55', '1287TD']","['Frame F19013, BURBERRY 1287TD 1002 55', 'BURBERRY']",Printed
505,650902,6/23/24,24001260,Approved,1,Burberry,Sunglasses,4365F,1,Receipt/2024/e7atchiat8.jpg,Yes,e7atchiat8.jpg,9.888739,"{'m_receipt_date': ['Sunday, 23 June 2024, 5:18:31 PM'], 'm_receipt_number': ['OR-CCK24001260', 'OR-CCK24001260'], 'm_brand_model': ['SG2095, BURBERRY 4365F 3002/13 57', '4365F'], 'm_brand': ['SG2095, BURBERRY 4365F 3002/13 57', 'BURBERRY'], 'id': 650902, 'receipt_type': 'Printed'}","['Sunday, 23 June 2024, 5:18:31 PM']","['OR-CCK24001260', 'OR-CCK24001260']","['SG2095, BURBERRY 4365F 3002/13 57', '4365F']","['SG2095, BURBERRY 4365F 3002/13 57', 'BURBERRY']",Printed
506,650901,6/19/24,24001250,Approved,1,Emporio Armani,Optical,1151,1,Receipt/2024/lfuwvqksdb.jpg,Yes,lfuwvqksdb.jpg,8.861469,"{'m_receipt_date': ['Wednesday, 19 June 2024, 9:09:48 PM', 'Wednesday, 19 June 2024, 9:09:48 PM'], 'm_receipt_number': ['OR-CCK24001250', 'OR-CCK24001250'], 'm_brand_model': ['F21062, EMPORIO ARMANI 1151 3303', '1151'], 'm_brand': ['F21062, EMPORIO ARMANI 1151 3303'], 'id': 650901, 'receipt_type': 'Printed'}","['Wednesday, 19 June 2024, 9:09:48 PM', 'Wednesday, 19 June 2024, 9:09:48 PM']","['OR-CCK24001250', 'OR-CCK24001250']","['F21062, EMPORIO ARMANI 1151 3303', '1151']","['F21062, EMPORIO ARMANI 1151 3303']",Printed
507,650900,7/3/24,4451,Approved,1,Ray-Ban,Sunglasses,RB3026,1,Receipt/2024/20240705_172104.jpg,Yes,20240705_172104.jpg,1.614774,"{'m_receipt_date': [], 'm_receipt_number': ['OR-POC24004451', 'OR-POC24004451'], 'm_brand_model': ['SG002414 RAY BAN RB3026 L2846 62', 'RB3026'], 'm_brand': ['SG002414 RAY BAN RB3026 L2846 62'], 'id': 650900, 'receipt_type': 'Printed'}",[],"['OR-POC24004451', 'OR-POC24004451']","['SG002414 RAY BAN RB3026 L2846 62', 'RB3026']",['SG002414 RAY BAN RB3026 L2846 62'],Printed
508,650871,5/23/24,Vst24172,Approved,1,Emporio Armani,Optical,Ea159D col 3013,1,Receipt/2024/20240705_194749.jpg,Yes,20240705_194749.jpg,0.618408,"{'m_receipt_date': ['May 23, 2024', 'May 23, 2024'], 'm_receipt_number': ['Sales No. : VST24-172-DM', 'VST24-172-DM'], 'm_brand_model': [], 'm_brand': ['EMPORIO ARMANI 1159D 3013'], 'id': 650871, 'receipt_type': 'Printed'}","['May 23, 2024', 'May 23, 2024']","['Sales No. : VST24-172-DM', 'VST24-172-DM']",[],['EMPORIO ARMANI 1159D 3013'],Printed
509,650868,6/19/24,POK24-001984,Approved,1,Prada,Sunglasses,0PR 19ZSF,1,Receipt/2024/cwskzxgcns.jpg,Yes,cwskzxgcns.jpg,14.421828,"{'m_receipt_date': ['2024-06-19', '2024-06-19', '2024-06-19'], 'm_receipt_number': ['POK24-001984', 'POK24-001984'], 'm_brand_model': [], 'm_brand': ['PRADA OPR 19ZSF', 'PRADA'], 'id': 650868, 'receipt_type': 'Printed'}","['2024-06-19', '2024-06-19', '2024-06-19']","['POK24-001984', 'POK24-001984']",[],"['PRADA OPR 19ZSF', 'PRADA']",Printed
510,650867,5/26/24,POK24-001742,Approved,1,Prada Linea Rossa,Sunglasses,SPS 50O,1,Receipt/2024/lcvqzkkwfj.jpg,Yes,lcvqzkkwfj.jpg,14.269266,"{'m_receipt_date': ['2024-05-26', '2024-05-26', '2024-05-26'], 'm_receipt_number': ['POK24-001742', 'POK24-001742'], 'm_brand_model': [], 'm_brand': [], 'id': 650867, 'receipt_type': 'Printed'}","['2024-05-26', '2024-05-26', '2024-05-26']","['POK24-001742', 'POK24-001742']",[],[],Printed
511,650866,5/19/24,POK24-001649,Approved,1,Prada Linea Rossa,Sunglasses,SPS 51Y,1,Receipt/2024/lkmtvw9u5u.jpg,Yes,lkmtvw9u5u.jpg,14.418077,"{'m_receipt_date': ['2024-05-19', '2024-05-19', '2024-05-19'], 'm_receipt_number': ['POK24-001649', 'POK24-001649'], 'm_brand_model': ['PRADA LINEA ROSSA SPS 51Y 61#14 1BC-08U - POK'], 'm_brand': ['PRADA LINEA ROSSA SPS 51Y 61#14 1BC-08U - POK'], 'id': 650866, 'receipt_type': 'Printed'}","['2024-05-19', '2024-05-19', '2024-05-19']","['POK24-001649', 'POK24-001649']",['PRADA LINEA ROSSA SPS 51Y 61#14 1BC-08U - POK'],['PRADA LINEA ROSSA SPS 51Y 61#14 1BC-08U - POK'],Printed
512,650865,5/25/24,POK24-001732,Approved,1,Prada,Optical,VPR 62X,1,Receipt/2024/heb8bgzhsx.jpg,Yes,heb8bgzhsx.jpg,14.29787,"{'m_receipt_date': ['2024-05-25', '2024-05-25', '2024-05-25'], 'm_receipt_number': ['POK24-001732', 'POK24-001732'], 'm_brand_model': ['PRADA VPR 62X 52#17'], 'm_brand': ['PRADA VPR 62X 52#17', 'PRADA'], 'id': 650865, 'receipt_type': 'Printed'}","['2024-05-25', '2024-05-25', '2024-05-25']","['POK24-001732', 'POK24-001732']",['PRADA VPR 62X 52#17'],"['PRADA VPR 62X 52#17', 'PRADA']",Printed
513,650864,6/22/24,11898,Approved,1,Ray-Ban,Optical,5427,1,Receipt/2024/g78mdyxjvr.jpg,Yes,g78mdyxjvr.jpg,14.869421,"{'m_receipt_date': ['22-Jun-2024', '22-Jun-2024', '22-Jun-2024', '22-Jun-2024'], 'm_receipt_number': ['No. 11898', '11898'], 'm_brand_model': ['RAYBAN RB5427D 8266', 'RB5427D'], 'm_brand': ['RAYBAN RB5427D 8266', 'RAYBAN'], 'id': 650864, 'receipt_type': 'Printed'}","['22-Jun-2024', '22-Jun-2024', '22-Jun-2024', '22-Jun-2024']","['No. 11898', '11898']","['RAYBAN RB5427D 8266', 'RB5427D']","['RAYBAN RB5427D 8266', 'RAYBAN']",Printed
